"Start.station.number","starthour","freq.x","freq.y"
31267,9,2212,2220
31267,10,965,934
31267,11,940,849
31267,12,1038,979
31267,13,998,1049
31267,14,909,850
31267,15,782,950
31267,16,1305,1066
31267,17,2034,2517
31267,18,2230,1895
31267,19,1507,1434
31267,20,1302,1187
31267,21,713,811
31267,22,424,535
31267,23,260,372
31268,0,309,253
31268,1,330,95
31268,2,235,57
31268,3,170,30
31268,4,58,22
31268,5,175,153
31268,6,314,280
31268,7,1404,824
31268,8,4159,890
31268,9,1257,433
31268,10,507,515
31268,11,618,531
31268,12,718,624
31268,13,640,633
31268,14,680,626
31268,15,656,753
31268,16,822,1300
31268,17,1336,2938
31268,18,1078,3241
31268,19,931,2168
31268,20,787,1335
31268,21,730,944
31268,22,686,623
31268,23,492,447
31269,0,112,137
31269,1,50,40
31269,2,31,42
31269,3,89,32
31269,4,52,124
31269,5,40,69
31269,6,422,505
31269,7,578,664
31269,8,1531,1421
31269,9,1286,1287
31269,10,836,1000
31269,11,948,1052
31269,12,1336,1254
31269,13,1617,1445
31269,14,1563,1181
31269,15,1553,1113
31269,16,1611,988
31269,17,1607,1448
31269,18,1513,1573
31269,19,1120,1121
31269,20,925,834
31269,21,703,546
31269,22,458,376
31269,23,233,251
31270,0,100,95
31270,1,33,32
31270,2,17,34
31270,3,10,35
31270,4,4,3
31270,5,3,23
31270,6,113,293
31270,7,389,1028
31270,8,1055,1756
31270,9,691,1242
31270,10,484,750
31270,11,658,892
31270,12,856,1234
31270,13,1107,1180
31270,14,1186,1204
31270,15,1383,1129
31270,16,1523,1404
31270,17,2350,1918
31270,18,1791,1831
31270,19,1143,1112
31270,20,848,724
31270,21,674,488
31270,22,457,274
31270,23,221,176
31271,0,135,176
31271,1,67,85
31271,2,34,50
31271,3,8,27
31271,4,17,27
31271,5,27,59
31271,6,234,310
31271,7,506,803
31271,8,1056,2910
31271,9,702,2301
31271,10,924,1274
31271,11,1483,1586
31271,12,1823,1863
31271,13,1891,2015
31271,14,1944,1958
31271,15,2420,1897
31271,16,3239,2098
31271,17,3761,2447
31271,18,2287,1742
31271,19,1216,1146
31271,20,973,878
31271,21,831,772
31271,22,499,556
31271,23,275,345
31272,0,57,51
31272,1,39,35
31272,2,14,22
31272,3,13,20
31272,5,7,161
31272,6,45,738
31272,7,268,1836
31272,8,345,2849
31272,9,347,1137
31272,10,509,977
31272,11,993,1113
31272,12,1343,1540
31272,13,1468,1628
31272,14,1527,1591
31272,15,1915,1469
31272,16,3023,1416
31272,17,3498,1363
31272,18,1432,823
31272,19,757,645
31272,20,517,449
31272,21,358,312
31272,22,193,200
31272,23,105,127
31273,0,9,23
31273,1,3,12
31273,2,6,2
31273,3,2,3
31273,5,4,8
31273,6,102,75
31273,7,254,230
31273,8,173,198
31273,9,328,205
31273,10,295,244
31273,11,364,358
31273,12,481,547
31273,13,498,518
31273,14,490,568
31273,15,632,686
31273,16,645,770
31273,17,577,857
31273,18,582,734
31273,19,489,398
31273,20,332,241
31273,21,107,76
31273,22,49,69
31273,23,26,40
31274,0,113,58
31274,1,56,19
31274,2,21,15
31274,3,12,5
31274,4,6,13
31274,5,5,17
31274,6,58,229
31274,7,128,371
31274,8,338,1206
31274,9,260,1737
31274,10,379,780
31274,11,429,722
31274,12,577,920
31274,13,755,897
31274,14,823,896
31274,15,826,916
31274,16,958,961
31274,17,1440,1274
31274,18,1554,1396
31274,19,1205,802
31274,20,814,427
31274,21,574,238
31274,22,404,194
31274,23,212,111
31275,0,123,195
31275,1,67,150
31275,2,30,106
31275,3,23,73
31275,4,16,76
31275,5,103,360
31275,6,386,740
31275,7,1021,1463
31275,8,1259,2090
31275,9,1207,1448
31275,10,737,761
31275,11,760,742
31275,12,866,809
31275,13,776,824
31275,14,811,814
31275,15,912,915
31275,16,1167,1016
31275,17,2030,1870
31275,18,2140,1634
31275,19,1431,1023
31275,20,1018,706
31275,21,567,611
31275,22,374,613
31275,23,267,376
31276,0,58,49
31276,1,31,30
31276,2,23,10
31276,3,9,11
31276,4,8,9
31276,5,41,77
31276,6,49,290
31276,7,157,1569
31276,8,525,2652
31276,9,754,1122
31276,10,596,627
31276,11,765,636
31276,12,1039,905
31276,13,847,916
31276,14,838,766
31276,15,918,696
31276,16,1938,654
31276,17,2994,975
31276,18,1304,974
31276,19,749,599
31276,20,492,307
31276,21,251,216
31276,22,169,161
31276,23,111,111
31277,0,104,133
31277,1,64,63
31277,2,41,42
31277,3,7,18
31277,4,4,56
31277,5,52,74
31277,6,52,385
31277,7,317,2547
31277,8,539,3473
31277,9,492,1193
31277,10,799,904
31277,11,1303,1123
31277,12,1578,1734
31277,13,1710,1921
31277,14,1883,1756
31277,15,2133,1802
31277,16,3339,1952
31277,17,4156,1851
31277,18,2289,1422
31277,19,1125,900
31277,20,740,672
31277,21,572,460
31277,22,387,342
31277,23,252,205
31278,0,194,261
31278,1,106,134
31278,2,63,99
31278,3,34,35
31278,4,20,19
31278,5,114,55
31278,6,431,255
31278,7,1147,726
31278,8,3239,1351
31278,9,1436,1198
31278,10,843,791
31278,11,1015,980
31278,12,1167,1136
31278,13,1023,1098
31278,14,1024,1109
31278,15,993,1231
31278,16,1306,1489
31278,17,1879,2513
31278,18,1943,2701
31278,19,1393,2115
31278,20,1072,1366
31278,21,770,980
31278,22,524,715
31278,23,288,437
31279,0,38,30
31279,1,16,16
31279,2,12,12
31279,3,6,3
31279,4,11,1
31279,5,22,12
31279,6,30,549
31279,7,117,1670
31279,8,557,2479
31279,9,291,825
31279,10,293,367
31279,11,470,408
31279,12,743,497
31279,13,575,649
31279,14,563,545
31279,15,886,532
31279,16,1486,662
31279,17,3112,931
31279,18,1183,407
31279,19,521,202
31279,20,336,136
31279,21,229,80
31279,22,145,48
31279,23,67,19
31280,0,124,129
31280,1,109,99
31280,2,104,40
31280,3,40,23
31280,4,15,12
31280,5,113,15
31280,6,610,99
31280,7,1215,324
31280,8,2585,370
31280,9,602,265
31280,10,407,307
31280,11,578,443
31280,12,693,449
31280,13,607,503
31280,14,481,532
31280,15,545,630
31280,16,578,909
31280,17,747,1655
31280,18,760,1935
31280,19,584,1521
31280,20,431,968
31280,21,273,653
31280,22,285,434
31280,23,187,267
31281,0,187,249
31281,1,103,159
31281,2,86,95
31281,3,31,45
31281,4,25,35
31281,5,241,51
31281,6,755,172
31281,7,2073,574
31281,8,1951,725
31281,9,886,687
31281,10,944,838
31281,11,1106,896
31281,12,1273,1228
31281,13,1199,1260
31281,14,1152,1287
31281,15,1134,1489
31281,16,1403,1988
31281,17,2003,3608
31281,18,2098,3299
31281,19,1996,2401
31281,20,1585,1792
31281,21,1095,1186
31281,22,775,902
31281,23,397,428
31282,0,124,201
31282,1,93,112
31282,2,52,61
31282,3,29,24
31282,4,17,11
31282,5,146,77
31282,6,455,264
31282,7,1443,187
31282,8,2019,407
31282,9,678,282
31282,10,501,280
31282,11,602,397
31282,12,723,581
31282,13,640,571
31282,14,586,555
31282,15,476,605
31282,16,611,971
31282,17,765,2105
31282,18,834,2218
31282,19,765,1284
31282,20,582,911
31282,21,452,622
31282,22,348,518
31282,23,201,348
31283,0,61,64
31283,1,51,46
31283,2,25,19
31283,3,19,6
31283,4,31,18
31283,5,10,90
31283,6,157,286
31283,7,364,973
31283,8,677,1952
31283,9,614,1145
31283,10,627,515
31283,11,737,447
31283,12,749,645
31283,13,709,633
31283,14,638,549
31283,15,854,549
31283,16,1375,690
31283,17,2168,947
31283,18,1296,951
31283,19,735,525
31283,20,415,348
31283,21,288,257
31283,22,158,247
31283,23,139,200
31284,0,16,27
31284,1,23,17
31284,2,6,12
31284,3,5,3
31284,4,2,3
31284,6,6,209
31284,7,14,643
31284,8,70,1374
31284,9,107,606
31284,10,225,242
31284,11,406,260
31284,12,437,328
31284,13,434,379
31284,14,515,478
31284,15,633,425
31284,16,1090,412
31284,17,1269,479
31284,18,750,430
31284,19,407,283
31284,20,333,168
31284,21,204,130
31284,22,155,124
31284,23,59,61
31285,0,73,192
31285,1,54,107
31285,2,36,65
31285,3,14,30
31285,4,117,31
31285,5,323,158
31285,6,407,185
31285,7,573,274
31285,8,1032,677
31285,9,988,568
31285,10,608,543
31285,11,603,500
31285,12,589,555
31285,13,566,628
31285,14,545,671
31285,15,488,664
31285,16,627,1086
31285,17,930,1664
31285,18,1127,1533
31285,19,881,1026
31285,20,694,732
31285,21,451,582
31285,22,284,461
31285,23,162,299
31286,0,95,169
31286,1,65,116
31286,2,33,75
31286,3,34,48
31286,4,20,18
31286,5,181,17
31286,6,369,77
31286,7,796,276
31286,8,2072,324
31286,9,521,248
31286,10,487,320
31286,11,552,329
31286,12,594,419
31286,13,525,466
31286,14,467,437
31286,15,475,469
31286,16,567,628
31286,17,715,1254
31286,18,925,1612
31286,19,780,1303
31286,20,502,942
31286,21,379,653
31286,22,263,493
31286,23,167,266
31287,0,4,6
31287,1,4,NA
31287,3,3,5
31287,5,2,9
31287,6,31,91
31287,7,65,323
31287,8,70,896
31287,9,103,709
31287,10,191,242
31287,11,292,179
31287,12,488,279
31287,13,453,362
31287,14,386,248
31287,15,450,223
31287,16,840,229
31287,17,1176,287
31287,18,435,147
31287,19,244,97
31287,20,113,85
31287,21,71,49
31287,22,21,32
31287,23,10,16
31288,0,98,99
31288,1,67,67
31288,2,17,27
31288,3,12,11
31288,4,10,14
31288,5,13,23
31288,6,59,279
31288,7,261,428
31288,8,336,624
31288,9,442,869
31288,10,721,1253
31288,11,1326,1575
31288,12,1882,1994
31288,13,2254,2218
31288,14,2664,2473
31288,15,3037,2680
31288,16,3170,2333
31288,17,2622,1968
31288,18,1617,1679
31288,19,1070,978
31288,20,652,626
31288,21,450,475
31288,22,320,280
31288,23,171,148
31289,0,179,220
31289,1,141,156
31289,2,50,82
31289,3,40,23
31289,4,12,24
31289,5,13,48
31289,6,102,270
31289,7,468,295
31289,8,457,523
31289,9,606,788
31289,10,1270,1404
31289,11,2155,1897
31289,12,2406,2081
31289,13,2455,2183
31289,14,2398,2311
31289,15,2493,2489
31289,16,2371,2218
31289,17,2137,2312
31289,18,2005,1958
31289,19,1443,1252
31289,20,1196,1153
31289,21,845,758
31289,22,561,607
31289,23,408,382
31290,0,122,118
31290,1,62,98
31290,2,33,32
31290,3,25,42
31290,4,16,23
31290,5,3,15
31290,6,31,47
31290,7,90,251
31290,8,259,341
31290,9,445,554
31290,10,753,789
31290,11,1265,1246
31290,12,1516,1422
31290,13,1663,1591
31290,14,1848,1750
31290,15,1800,1772
31290,16,1652,1600
31290,17,1615,1436
31290,18,1359,1567
31290,19,1033,976
31290,20,769,697
31290,21,471,491
31290,22,392,380
31290,23,237,260
31291,0,18,16
31291,1,13,12
31291,2,9,1
31291,3,2,2
31291,4,1,1
31291,5,6,10
31291,6,17,103
31291,7,52,281
31291,8,172,785
31291,9,258,831
31291,10,200,278
31291,11,185,203
31291,12,204,246
31291,13,225,250
31291,14,199,220
31291,15,225,269
31291,16,301,258
31291,17,982,341
31291,18,910,292
31291,19,453,140
31291,20,265,83
31291,21,128,83
31291,22,112,69
31291,23,44,57
31292,0,17,12
31292,1,1,6
31292,2,2,5
31292,4,2,1
31292,7,12,158
31292,8,36,395
31292,9,47,302
31292,10,48,99
31292,11,99,92
31292,12,172,114
31292,13,202,126
31292,14,267,150
31292,15,297,136
31292,16,333,138
31292,17,528,115
31292,18,246,88
31292,19,146,56
31292,20,90,31
31292,21,23,14
31292,22,14,34
31292,23,23,21
31293,0,1,NA
31293,1,1,NA
31293,7,2,2
31293,8,1,11
31293,10,8,18
31293,11,15,23
31293,12,12,14
31293,13,29,39
31293,14,23,33
31293,15,19,30
31293,16,31,26
31293,17,23,26
31293,18,22,12
31293,19,14,8
31293,20,10,1
31293,21,4,3
31293,22,3,5
31293,23,3,NA
31294,7,7,4
31294,8,10,5
31294,9,5,9
31294,10,4,4
31294,11,4,2
31294,12,6,3
31294,13,9,9
31294,14,6,7
31294,15,11,14
31294,16,10,5
31294,17,13,5
31294,18,7,10
31294,19,4,8
31294,20,2,6
31294,21,4,5
31294,23,1,NA
31300,0,33,30
31300,1,14,40
31300,2,2,20
31300,3,3,17
31300,4,4,187
31300,5,5,100
31300,6,167,74
31300,7,270,215
31300,8,458,762
31300,9,296,519
31300,10,315,204
31300,11,299,228
31300,12,271,264
31300,13,292,271
31300,14,354,277
31300,15,225,269
31300,16,297,495
31300,17,647,692
31300,18,754,561
31300,19,452,404
31300,20,311,341
31300,21,198,213
31300,22,151,204
31300,23,72,53
31301,0,39,43
31301,1,35,27
31301,2,21,19
31301,3,16,10
31301,4,19,11
31301,5,15,19
31301,6,30,93
31301,7,52,121
31301,8,142,185
31301,9,116,231
31301,10,157,141
31301,11,226,128
31301,12,273,157
31301,13,306,200
31301,14,294,173
31301,15,406,180
31301,16,497,149
31301,17,622,260
31301,18,313,190
31301,19,323,129
31301,20,359,122
31301,21,146,82
31301,22,125,90
31301,23,67,54
31302,0,37,46
31302,1,20,21
31302,2,3,8
31302,3,11,8
31302,4,7,1
31302,5,57,13
31302,6,222,18
31302,7,943,153
31302,8,1199,88
31302,9,394,100
31302,10,331,132
31302,11,517,244
31302,12,519,278
31302,13,503,228
31302,14,381,248
31302,15,401,302
31302,16,454,382
31302,17,699,633
31302,18,663,881
31302,19,691,648
31302,20,396,449
31302,21,247,253
31302,22,193,202
31302,23,74,88
31303,0,76,15
31303,1,25,11
31303,2,7,6
31303,3,10,5
31303,4,7,4
31303,5,35,23
31303,6,97,102
31303,7,397,269
31303,8,764,329
31303,9,422,159
31303,10,220,164
31303,11,337,228
31303,12,389,256
31303,13,410,248
31303,14,402,248
31303,15,405,274
31303,16,476,272
31303,17,782,416
31303,18,867,379
31303,19,683,250
31303,20,515,194
31303,21,311,86
31303,22,219,49
31303,23,121,30
31304,0,30,22
31304,1,17,15
31304,2,7,10
31304,3,4,NA
31304,5,32,2
31304,6,54,18
31304,7,268,63
31304,8,1062,89
31304,9,352,119
31304,10,274,85
31304,11,276,122
31304,12,233,105
31304,13,263,126
31304,14,225,153
31304,15,291,165
31304,16,273,196
31304,17,413,361
31304,18,322,530
31304,19,228,269
31304,20,171,197
31304,21,136,135
31304,22,94,55
31304,23,90,37
31305,0,53,67
31305,1,33,44
31305,2,11,29
31305,3,5,12
31305,4,8,6
31305,5,25,1
31305,6,84,25
31305,7,310,285
31305,8,878,458
31305,9,363,176
31305,10,309,191
31305,11,296,254
31305,12,334,336
31305,13,409,277
31305,14,368,344
31305,15,335,329
31305,16,382,427
31305,17,448,709
31305,18,571,651
31305,19,384,544
31305,20,306,415
31305,21,269,282
31305,22,169,162
31305,23,103,95
31306,0,13,38
31306,1,14,51
31306,2,5,20
31306,3,3,22
31306,4,5,4
31306,5,97,1
31306,6,428,39
31306,7,1028,27
31306,8,1122,29
31306,9,578,30
31306,10,389,38
31306,11,368,51
31306,12,395,90
31306,13,324,89
31306,14,235,104
31306,15,307,109
31306,16,227,158
31306,17,276,324
31306,18,347,445
31306,19,226,418
31306,20,150,280
31306,21,94,171
31306,22,57,122
31306,23,28,85
31307,0,34,45
31307,1,23,42
31307,2,15,13
31307,3,8,12
31307,4,180,2
31307,5,75,7
31307,6,203,66
31307,7,722,383
31307,8,774,282
31307,9,529,225
31307,10,490,328
31307,11,456,335
31307,12,480,378
31307,13,571,427
31307,14,465,456
31307,15,505,358
31307,16,578,369
31307,17,575,542
31307,18,574,688
31307,19,445,485
31307,20,253,315
31307,21,184,197
31307,22,96,163
31307,23,67,74
31308,0,16,16
31308,1,14,8
31308,2,11,8
31308,3,30,3
31308,4,11,15
31308,5,56,10
31308,6,44,18
31308,7,150,76
31308,8,463,455
31308,9,369,271
31308,10,170,97
31308,11,211,99
31308,12,231,160
31308,13,204,153
31308,14,225,143
31308,15,249,165
31308,16,394,186
31308,17,792,253
31308,18,504,358
31308,19,186,202
31308,20,165,98
31308,21,119,75
31308,22,72,47
31308,23,16,30
31309,0,7,23
31309,1,2,12
31309,5,4,9
31309,6,36,16
31309,7,177,23
31309,8,133,84
31309,9,66,85
31309,10,55,44
31309,11,44,45
31309,12,44,41
31309,13,65,73
31309,14,78,90
31309,15,81,105
31309,16,88,120
31309,17,108,134
31309,18,117,160
31309,19,77,100
31309,20,53,51
31309,21,29,36
31309,22,20,32
31309,23,10,20
31310,0,17,45
31310,1,7,24
31310,2,5,18
31310,3,3,9
31310,5,51,1
31310,6,137,8
31310,7,416,301
31310,8,856,95
31310,9,349,129
31310,10,272,105
31310,11,199,131
31310,12,205,160
31310,13,228,141
31310,14,251,264
31310,15,241,197
31310,16,419,216
31310,17,302,272
31310,18,253,432
31310,19,178,424
31310,20,167,394
31310,21,95,229
31310,22,122,158
31310,23,27,115
31312,0,138,81
31312,1,30,45
31312,2,17,32
31312,3,10,9
31312,4,7,9
31312,5,14,12
31312,6,196,102
31312,7,365,330
31312,8,846,347
31312,9,382,719
31312,10,381,807
31312,11,506,862
31312,12,676,1016
31312,13,752,998
31312,14,753,942
31312,15,807,921
31312,16,885,1078
31312,17,1295,1531
31312,18,1299,1302
31312,19,982,828
31312,20,681,450
31312,21,505,339
31312,22,273,226
31312,23,144,151
31313,0,25,52
31313,1,7,36
31313,2,12,27
31313,3,5,14
31313,4,3,3
31313,5,14,7
31313,6,175,8
31313,7,325,41
31313,8,647,103
31313,9,298,123
31313,10,179,124
31313,11,197,139
31313,12,201,135
31313,13,177,165
31313,14,212,186
31313,15,167,169
31313,16,203,195
31313,17,255,407
31313,18,240,387
31313,19,238,257
31313,20,123,176
31313,21,105,173
31313,22,63,112
31313,23,50,91
31314,0,97,71
31314,1,50,35
31314,2,29,33
31314,3,22,35
31314,4,10,12
31314,5,4,172
31314,6,36,114
31314,7,298,485
31314,8,488,1379
31314,9,342,1337
31314,10,411,766
31314,11,603,942
31314,12,748,1147
31314,13,848,1225
31314,14,907,1269
31314,15,867,1210
31314,16,1065,1218
31314,17,1252,1524
31314,18,1107,1359
31314,19,850,872
31314,20,448,561
31314,21,185,191
31314,22,149,125
31314,23,124,91
31315,0,4,12
31315,1,2,18
31315,2,1,12
31315,3,2,8
31315,5,18,4
31315,6,86,4
31315,7,232,26
31315,8,410,36
31315,9,110,38
31315,10,129,37
31315,11,113,56
31315,12,111,70
31315,13,115,84
31315,14,106,97
31315,15,103,100
31315,16,114,114
31315,17,132,241
31315,18,156,266
31315,19,153,213
31315,20,75,107
31315,21,32,87
31315,22,25,55
31315,23,5,29
31316,0,26,NA
31316,1,13,NA
31316,2,5,NA
31316,3,3,NA
31316,4,2,NA
31316,6,13,2
31316,7,135,106
31316,8,113,31
31316,9,48,21
31316,10,45,13
31316,11,53,14
31316,12,67,15
31316,13,53,22
31316,14,45,22
31316,15,86,17
31316,16,149,25
31316,17,135,60
31316,18,154,32
31316,19,127,41
31316,20,104,21
31316,21,102,9
31316,22,81,8
31316,23,35,4
31317,0,21,9
31317,1,7,7
31317,2,3,2
31317,3,2,5
31317,4,5,4
31317,5,1,NA
31317,6,11,6
31317,7,67,22
31317,8,73,16
31317,9,37,25
31317,10,59,36
31317,11,62,77
31317,12,76,80
31317,13,106,60
31317,14,97,59
31317,15,76,49
31317,16,117,76
31317,17,138,132
31317,18,136,137
31317,19,116,89
31317,20,82,50
31317,21,62,25
31317,22,45,9
31317,23,23,5
31318,0,25,26
31318,1,14,27
31318,2,7,9
31318,3,6,6
31318,4,2,4
31318,5,28,3
31318,6,28,1
31318,7,185,16
31318,8,305,107
31318,9,181,122
31318,10,184,66
31318,11,139,73
31318,12,115,102
31318,13,161,103
31318,14,120,116
31318,15,111,96
31318,16,126,244
31318,17,184,252
31318,18,144,290
31318,19,173,219
31318,20,107,184
31318,21,87,106
31318,22,53,76
31318,23,37,59
31319,0,11,5
31319,1,4,1
31319,2,1,1
31319,3,1,NA
31319,5,9,NA
31319,6,6,7
31319,7,38,19
31319,8,35,16
31319,9,37,43
31319,10,35,27
31319,11,51,38
31319,12,60,48
31319,13,83,35
31319,14,111,36
31319,15,113,36
31319,16,126,33
31319,17,147,47
31319,18,135,37
31319,19,84,26
31319,20,59,22
31319,21,31,12
31319,22,19,4
31319,23,11,4
31400,0,141,139
31400,1,86,98
31400,2,41,59
31400,3,21,28
31400,4,22,11
31400,5,184,60
31400,6,699,74
31400,7,1260,241
31400,8,1005,376
31400,9,696,228
31400,10,491,176
31400,11,545,258
31400,12,572,340
31400,13,490,323
31400,14,518,378
31400,15,559,425
31400,16,627,695
31400,17,804,1260
31400,18,1068,1546
31400,19,979,1227
31400,20,686,938
31400,21,571,591
31400,22,425,443
31400,23,280,294
31401,0,129,221
31401,1,80,128
31401,2,53,89
31401,3,57,65
31401,4,35,11
31401,5,114,11
31401,6,309,30
31401,7,1087,202
31401,8,1062,141
31401,9,308,67
31401,10,441,122
31401,11,464,235
31401,12,406,261
31401,13,413,273
31401,14,468,280
31401,15,430,277
31401,16,376,413
31401,17,478,804
31401,18,643,1166
31401,19,616,847
31401,20,483,641
31401,21,389,574
31401,22,361,525
31401,23,247,340
31402,0,12,60
31402,1,10,44
31402,2,3,21
31402,3,3,14
31402,4,1,3
31402,5,3,2
31402,6,67,10
31402,7,291,36
31402,8,568,71
31402,9,207,32
31402,10,145,41
31402,11,148,35
31402,12,183,56
31402,13,120,59
31402,14,102,77
31402,15,90,57
31402,16,72,94
31402,17,91,315
31402,18,106,178
31402,19,74,145
31402,20,79,120
31402,21,70,68
31402,22,42,81
31402,23,27,98
31403,0,13,115
31403,1,5,39
31403,2,3,10
31403,4,3,4
31403,5,40,8
31403,6,67,37
31403,7,203,29
31403,8,436,27
31403,9,255,27
31403,10,121,50
31403,11,103,35
31403,12,97,75
31403,13,94,85
31403,14,94,75
31403,15,104,117
31403,16,113,179
31403,17,137,291
31403,18,108,323
31403,19,94,200
31403,20,64,140
31403,21,31,105
31403,22,14,91
31403,23,11,61
31404,0,59,74
31404,1,25,57
31404,2,9,39
31404,3,8,19
31404,4,165,4
31404,5,14,11
31404,6,88,29
31404,7,1193,121
31404,8,999,208
31404,9,359,117
31404,10,355,145
31404,11,346,213
31404,12,347,227
31404,13,369,239
31404,14,337,230
31404,15,318,282
31404,16,344,430
31404,17,436,641
31404,18,521,886
31404,19,387,780
31404,20,310,533
31404,21,287,369
31404,22,225,237
31404,23,144,182
31405,0,6,40
31405,1,5,23
31405,2,1,3
31405,5,12,NA
31405,6,68,41
31405,7,222,39
31405,8,611,23
31405,9,354,19
31405,10,127,25
31405,11,99,37
31405,12,75,47
31405,13,74,62
31405,14,84,53
31405,15,112,55
31405,16,76,94
31405,17,94,250
31405,18,151,302
31405,19,85,213
31405,20,82,121
31405,21,34,87
31405,22,18,73
31405,23,7,46
31406,0,18,92
31406,1,15,47
31406,2,14,23
31406,3,5,17
31406,4,9,9
31406,5,28,7
31406,6,140,18
31406,7,728,241
31406,8,1427,184
31406,9,335,61
31406,10,203,62
31406,11,252,80
31406,12,236,112
31406,13,270,84
31406,14,229,110
31406,15,300,146
31406,16,265,178
31406,17,234,413
31406,18,258,633
31406,19,226,424
31406,20,156,355
31406,21,124,301
31406,22,82,259
31406,23,44,186
31407,0,9,18
31407,1,8,13
31407,2,7,9
31407,4,9,3
31407,5,60,2
31407,6,37,37
31407,7,346,57
31407,8,531,113
31407,9,184,70
31407,10,155,70
31407,11,162,69
31407,12,117,71
31407,13,169,91
31407,14,201,84
31407,15,137,104
31407,16,172,148
31407,17,319,446
31407,18,261,284
31407,19,174,185
31407,20,81,118
31407,21,92,102
31407,22,54,44
31407,23,46,34
31408,0,27,15
31408,1,15,11
31408,2,4,5
31408,3,4,NA
31408,4,1,2
31408,5,31,120
31408,6,18,458
31408,7,143,785
31408,8,283,1383
31408,9,121,687
31408,10,97,159
31408,11,134,178
31408,12,164,136
31408,13,193,165
31408,14,264,148
31408,15,420,136
31408,16,600,151
31408,17,1434,228
31408,18,1222,183
31408,19,558,211
31408,20,316,120
31408,21,237,76
31408,22,150,52
31408,23,84,23
31411,0,16,7
31411,1,7,10
31411,2,9,3
31411,3,2,5
31411,4,1,1
31411,5,1,1
31411,6,17,17
31411,7,114,18
31411,8,194,15
31411,9,191,14
31411,10,91,25
31411,11,67,39
31411,12,71,45
31411,13,90,55
31411,14,70,41
31411,15,81,64
31411,16,75,99
31411,17,122,178
31411,18,119,177
31411,19,75,99
31411,20,89,59
31411,21,55,48
31411,22,31,39
31411,23,21,26
31412,6,3,NA
31412,7,23,NA
31412,8,17,6
31412,9,8,5
31412,10,10,13
31412,11,8,6
31412,12,7,7
31412,13,6,6
31412,14,2,7
31412,15,6,14
31412,16,4,15
31412,17,11,22
31412,18,4,28
31412,19,4,14
31412,20,4,11
31412,21,1,4
31412,22,1,3
31412,23,2,1
31413,6,1,2
31413,7,5,1
31413,8,8,3
31413,9,1,1
31413,11,1,2
31413,12,2,2
31413,13,2,1
31413,14,3,NA
31413,15,1,5
31413,16,2,3
31413,17,2,6
31413,18,3,3
31413,19,6,NA
31413,20,2,1
31414,0,1,NA
31414,1,1,NA
31414,7,1,NA
31414,8,4,NA
31414,9,5,NA
31414,10,2,NA
31414,11,2,1
31414,12,2,1
31414,14,1,2
31414,15,4,6
31414,16,1,1
31414,17,5,6
31414,18,4,5
31414,19,1,5
31414,20,1,3
31500,0,38,85
31500,1,41,56
31500,2,21,41
31500,3,22,23
31500,4,17,12
31500,5,144,12
31500,6,138,34
31500,7,299,119
31500,8,1326,243
31500,9,604,151
31500,10,331,100
31500,11,318,214
31500,12,273,191
31500,13,225,220
31500,14,295,314
31500,15,411,409
31500,16,205,420
31500,17,376,1003
31500,18,308,893
31500,19,183,437
31500,20,130,257
31500,21,117,263
31500,22,57,162
31500,23,46,130
31501,0,8,9
31501,1,5,4
31501,2,2,3
31501,3,1,4
31501,5,5,1
31501,6,87,3
31501,7,334,11
31501,8,377,35
31501,9,231,31
31501,10,95,46
31501,11,68,58
31501,12,88,66
31501,13,86,65
31501,14,86,50
31501,15,81,72
31501,16,77,121
31501,17,97,339
31501,18,93,242
31501,19,86,145
31501,20,66,110
31501,21,43,54
31501,22,14,34
31501,23,5,22
31502,0,21,16
31502,1,6,15
31502,2,5,16
31502,3,5,4
31502,4,13,3
31502,5,20,NA
31502,6,53,20
31502,7,357,160
31502,8,316,392
31502,9,166,193
31502,10,133,110
31502,11,149,111
31502,12,154,146
31502,13,190,140
31502,14,173,170
31502,15,215,214
31502,16,285,259
31502,17,434,282
31502,18,361,381
31502,19,295,264
31502,20,189,144
31502,21,79,71
31502,22,46,50
31502,23,34,16
31503,0,104,152
31503,1,64,94
31503,2,59,70
31503,3,40,35
31503,4,15,7
31503,5,121,11
31503,6,634,80
31503,7,1504,273
31503,8,1279,291
31503,9,680,279
31503,10,764,410
31503,11,779,458
31503,12,747,550
31503,13,660,557
31503,14,566,536
31503,15,572,640
31503,16,672,1122
31503,17,968,1934
31503,18,969,1852
31503,19,730,1208
31503,20,425,844
31503,21,317,622
31503,22,228,491
31503,23,171,350
31504,0,27,11
31504,1,10,13
31504,3,1,2
31504,4,10,2
31504,5,40,3
31504,6,103,17
31504,7,214,84
31504,8,500,425
31504,9,320,125
31504,10,118,103
31504,11,185,118
31504,12,174,118
31504,13,181,148
31504,14,168,124
31504,15,169,210
31504,16,180,301
31504,17,439,516
31504,18,486,385
31504,19,247,202
31504,20,191,120
31504,21,138,96
31504,22,81,50
31504,23,38,29
31505,0,63,144
31505,1,36,105
31505,2,20,76
31505,3,9,43
31505,4,9,26
31505,5,139,18
31505,6,381,126
31505,7,1035,214
31505,8,1248,482
31505,9,600,416
31505,10,498,325
31505,11,575,336
31505,12,524,378
31505,13,518,450
31505,14,500,497
31505,15,489,485
31505,16,698,897
31505,17,901,1374
31505,18,1035,1157
31505,19,716,1032
31505,20,450,843
31505,21,294,482
