"Start.station.number","starthour","freq.x","freq.y","LATITUDE","LONGITUDE"
32006,0,10,2,38.987,-77.029417
32006,1,6,8,38.987,-77.029417
32006,2,1,NA,38.987,-77.029417
32006,5,5,NA,38.987,-77.029417
32006,6,11,2,38.987,-77.029417
32006,7,144,2,38.987,-77.029417
32006,8,198,18,38.987,-77.029417
32006,9,67,8,38.987,-77.029417
32006,10,27,11,38.987,-77.029417
32006,11,32,36,38.987,-77.029417
32006,12,60,84,38.987,-77.029417
32006,13,83,35,38.987,-77.029417
32006,14,31,29,38.987,-77.029417
32006,15,41,35,38.987,-77.029417
32006,16,54,58,38.987,-77.029417
32006,17,47,149,38.987,-77.029417
32006,18,37,108,38.987,-77.029417
32006,19,38,66,38.987,-77.029417
32006,20,17,46,38.987,-77.029417
32006,21,22,25,38.987,-77.029417
32006,22,4,12,38.987,-77.029417
32006,23,3,2,38.987,-77.029417
32007,0,6,4,39.084125,-77.151291
32007,1,5,6,39.084125,-77.151291
32007,5,1,NA,39.084125,-77.151291
32007,6,2,4,39.084125,-77.151291
32007,7,16,5,39.084125,-77.151291
32007,8,17,53,39.084125,-77.151291
32007,9,20,20,39.084125,-77.151291
32007,10,28,8,39.084125,-77.151291
32007,11,13,16,39.084125,-77.151291
32007,12,13,29,39.084125,-77.151291
32007,13,17,24,39.084125,-77.151291
32007,14,29,42,39.084125,-77.151291
32007,15,26,31,39.084125,-77.151291
32007,16,44,29,39.084125,-77.151291
32007,17,38,26,39.084125,-77.151291
32007,18,20,27,39.084125,-77.151291
32007,19,25,21,39.084125,-77.151291
32007,20,18,24,39.084125,-77.151291
32007,21,16,8,39.084125,-77.151291
32007,22,5,13,39.084125,-77.151291
32007,23,7,7,39.084125,-77.151291
32008,0,3,22,38.98954,-77.098029
32008,1,5,1,38.98954,-77.098029
32008,2,5,1,38.98954,-77.098029
32008,3,3,NA,38.98954,-77.098029
32008,5,8,NA,38.98954,-77.098029
32008,6,91,4,38.98954,-77.098029
32008,7,82,18,38.98954,-77.098029
32008,8,88,121,38.98954,-77.098029
32008,9,151,171,38.98954,-77.098029
32008,10,81,40,38.98954,-77.098029
32008,11,65,31,38.98954,-77.098029
32008,12,64,53,38.98954,-77.098029
32008,13,84,40,38.98954,-77.098029
32008,14,54,21,38.98954,-77.098029
32008,15,51,33,38.98954,-77.098029
32008,16,36,83,38.98954,-77.098029
32008,17,99,137,38.98954,-77.098029
32008,18,129,255,38.98954,-77.098029
32008,19,83,127,38.98954,-77.098029
32008,20,117,89,38.98954,-77.098029
32008,21,40,61,38.98954,-77.098029
32008,22,19,42,38.98954,-77.098029
32008,23,6,20,38.98954,-77.098029
32009,7,4,NA,39.094772,-77.145213
32009,8,112,1,39.094772,-77.145213
32009,9,3,NA,39.094772,-77.145213
32009,10,2,6,39.094772,-77.145213
32009,11,7,12,39.094772,-77.145213
32009,12,3,2,39.094772,-77.145213
32009,13,5,7,39.094772,-77.145213
32009,14,1,4,39.094772,-77.145213
32009,15,4,3,39.094772,-77.145213
32009,16,3,4,39.094772,-77.145213
32009,18,3,48,39.094772,-77.145213
32009,19,2,4,39.094772,-77.145213
32010,3,1,NA,38.98128,-77.011336
32010,4,1,NA,38.98128,-77.011336
32010,5,22,16,38.98128,-77.011336
32010,6,13,4,38.98128,-77.011336
32010,7,121,25,38.98128,-77.011336
32010,8,64,65,38.98128,-77.011336
32010,9,84,22,38.98128,-77.011336
32010,10,23,21,38.98128,-77.011336
32010,11,31,30,38.98128,-77.011336
32010,12,33,39,38.98128,-77.011336
32010,13,20,61,38.98128,-77.011336
32010,14,20,69,38.98128,-77.011336
32010,15,14,126,38.98128,-77.011336
32010,16,23,118,38.98128,-77.011336
32010,17,55,420,38.98128,-77.011336
32010,18,41,394,38.98128,-77.011336
32010,19,29,173,38.98128,-77.011336
32010,20,31,70,38.98128,-77.011336
32010,21,11,47,38.98128,-77.011336
32010,22,7,29,38.98128,-77.011336
32010,23,2,25,38.98128,-77.011336
32011,4,2,NA,38.983627,-77.006311
32011,5,27,NA,38.983627,-77.006311
32011,6,27,8,38.983627,-77.006311
32011,7,196,58,38.983627,-77.006311
32011,8,126,25,38.983627,-77.006311
32011,9,58,28,38.983627,-77.006311
32011,10,27,21,38.983627,-77.006311
32011,11,29,37,38.983627,-77.006311
32011,12,30,35,38.983627,-77.006311
32011,13,28,31,38.983627,-77.006311
32011,14,23,53,38.983627,-77.006311
32011,15,14,59,38.983627,-77.006311
32011,16,23,134,38.983627,-77.006311
32011,17,23,267,38.983627,-77.006311
32011,18,42,292,38.983627,-77.006311
32011,19,17,161,38.983627,-77.006311
32011,20,8,140,38.983627,-77.006311
32011,21,1,97,38.983627,-77.006311
32011,22,2,56,38.983627,-77.006311
32011,23,1,31,38.983627,-77.006311
32012,0,24,6,38.99521,-77.02918
32012,1,4,1,38.99521,-77.02918
32012,2,6,NA,38.99521,-77.02918
32012,3,1,1,38.99521,-77.02918
32012,4,2,2,38.99521,-77.02918
32012,6,5,11,38.99521,-77.02918
32012,7,72,52,38.99521,-77.02918
32012,8,124,223,38.99521,-77.02918
32012,9,22,181,38.99521,-77.02918
32012,10,33,37,38.99521,-77.02918
32012,11,28,40,38.99521,-77.02918
32012,12,58,48,38.99521,-77.02918
32012,13,60,36,38.99521,-77.02918
32012,14,49,45,38.99521,-77.02918
32012,15,56,50,38.99521,-77.02918
32012,16,84,150,38.99521,-77.02918
32012,17,138,96,38.99521,-77.02918
32012,18,288,74,38.99521,-77.02918
32012,19,100,80,38.99521,-77.02918
32012,20,64,46,38.99521,-77.02918
32012,21,57,31,38.99521,-77.02918
32012,22,28,15,38.99521,-77.02918
32012,23,16,15,38.99521,-77.02918
32013,0,3,6,38.983525,-77.095367
32013,1,4,6,38.983525,-77.095367
32013,2,1,2,38.983525,-77.095367
32013,3,2,2,38.983525,-77.095367
32013,5,1,3,38.983525,-77.095367
32013,6,12,8,38.983525,-77.095367
32013,7,39,50,38.983525,-77.095367
32013,8,114,167,38.983525,-77.095367
32013,9,64,180,38.983525,-77.095367
32013,10,46,48,38.983525,-77.095367
32013,11,81,40,38.983525,-77.095367
32013,12,79,76,38.983525,-77.095367
32013,13,101,55,38.983525,-77.095367
32013,14,80,41,38.983525,-77.095367
32013,15,122,46,38.983525,-77.095367
32013,16,99,46,38.983525,-77.095367
32013,17,267,88,38.983525,-77.095367
32013,18,232,93,38.983525,-77.095367
32013,19,154,76,38.983525,-77.095367
32013,20,74,67,38.983525,-77.095367
32013,21,56,21,38.983525,-77.095367
32013,22,32,13,38.983525,-77.095367
32013,23,17,6,38.983525,-77.095367
32014,0,32,19,38.961763,-77.085998
32014,1,8,4,38.961763,-77.085998
32014,2,1,9,38.961763,-77.085998
32014,3,1,2,38.961763,-77.085998
32014,5,20,51,38.961763,-77.085998
32014,6,123,27,38.961763,-77.085998
32014,7,175,135,38.961763,-77.085998
32014,8,162,337,38.961763,-77.085998
32014,9,202,231,38.961763,-77.085998
32014,10,112,126,38.961763,-77.085998
32014,11,144,132,38.961763,-77.085998
32014,12,178,149,38.961763,-77.085998
32014,13,200,182,38.961763,-77.085998
32014,14,130,158,38.961763,-77.085998
32014,15,162,196,38.961763,-77.085998
32014,16,297,265,38.961763,-77.085998
32014,17,367,310,38.961763,-77.085998
32014,18,355,282,38.961763,-77.085998
32014,19,283,179,38.961763,-77.085998
32014,20,166,105,38.961763,-77.085998
32014,21,91,50,38.961763,-77.085998
32014,22,67,27,38.961763,-77.085998
32014,23,52,24,38.961763,-77.085998
32015,2,1,NA,39.120045,-77.156985
32015,3,1,NA,39.120045,-77.156985
32015,6,2,NA,39.120045,-77.156985
32015,8,41,2,39.120045,-77.156985
32015,9,45,NA,39.120045,-77.156985
32015,10,4,1,39.120045,-77.156985
32015,11,3,1,39.120045,-77.156985
32015,12,10,5,39.120045,-77.156985
32015,13,3,2,39.120045,-77.156985
32015,14,1,NA,39.120045,-77.156985
32015,15,6,13,39.120045,-77.156985
32015,16,2,11,39.120045,-77.156985
32015,17,8,20,39.120045,-77.156985
32015,18,6,48,39.120045,-77.156985
32015,20,2,2,39.120045,-77.156985
32015,22,4,2,39.120045,-77.156985
32016,5,3,NA,39.099376,-77.188014
32016,6,4,5,39.099376,-77.188014
32016,7,8,5,39.099376,-77.188014
32016,8,13,7,39.099376,-77.188014
32016,9,8,10,39.099376,-77.188014
32016,10,13,9,39.099376,-77.188014
32016,11,17,13,39.099376,-77.188014
32016,12,9,16,39.099376,-77.188014
32016,13,18,8,39.099376,-77.188014
32016,14,24,24,39.099376,-77.188014
32016,15,18,17,39.099376,-77.188014
32016,16,22,22,39.099376,-77.188014
32016,17,35,27,39.099376,-77.188014
32016,18,22,31,39.099376,-77.188014
32016,19,12,26,39.099376,-77.188014
32016,20,7,5,39.099376,-77.188014
32016,21,13,13,39.099376,-77.188014
32016,22,1,5,39.099376,-77.188014
32017,5,4,NA,39.083673,-77.149162
32017,6,1,3,39.083673,-77.149162
32017,8,3,3,39.083673,-77.149162
32017,9,7,7,39.083673,-77.149162
32017,10,7,7,39.083673,-77.149162
32017,11,7,6,39.083673,-77.149162
32017,12,14,12,39.083673,-77.149162
32017,13,11,11,39.083673,-77.149162
32017,14,11,7,39.083673,-77.149162
32017,15,6,6,39.083673,-77.149162
32017,16,7,8,39.083673,-77.149162
32017,17,11,15,39.083673,-77.149162
32017,18,33,28,39.083673,-77.149162
32017,19,40,42,39.083673,-77.149162
32017,20,28,44,39.083673,-77.149162
32017,21,6,14,39.083673,-77.149162
32017,22,2,1,39.083673,-77.149162
32017,23,1,3,39.083673,-77.149162
32018,6,1,NA,39.123513,-77.15741
32018,7,1,NA,39.123513,-77.15741
32018,8,4,NA,39.123513,-77.15741
32018,9,12,5,39.123513,-77.15741
32018,10,27,3,39.123513,-77.15741
32018,11,25,5,39.123513,-77.15741
32018,12,7,3,39.123513,-77.15741
32018,13,4,6,39.123513,-77.15741
32018,14,9,19,39.123513,-77.15741
32018,15,6,15,39.123513,-77.15741
32018,16,9,5,39.123513,-77.15741
32018,17,4,12,39.123513,-77.15741
32018,18,3,5,39.123513,-77.15741
32018,19,6,18,39.123513,-77.15741
32018,20,2,13,39.123513,-77.15741
32019,0,11,11,38.990249,-77.02935
32019,1,4,6,38.990249,-77.02935
32019,3,1,2,38.990249,-77.02935
32019,5,2,1,38.990249,-77.02935
32019,6,107,4,38.990249,-77.02935
32019,7,134,67,38.990249,-77.02935
32019,8,107,79,38.990249,-77.02935
32019,9,71,79,38.990249,-77.02935
32019,10,47,21,38.990249,-77.02935
32019,11,67,32,38.990249,-77.02935
32019,12,131,74,38.990249,-77.02935
32019,13,62,110,38.990249,-77.02935
32019,14,104,63,38.990249,-77.02935
32019,15,93,44,38.990249,-77.02935
32019,16,97,80,38.990249,-77.02935
32019,17,188,69,38.990249,-77.02935
32019,18,156,141,38.990249,-77.02935
32019,19,95,93,38.990249,-77.02935
32019,20,54,68,38.990249,-77.02935
32019,21,43,87,38.990249,-77.02935
32019,22,20,30,38.990249,-77.02935
32019,23,11,16,38.990249,-77.02935
32020,7,2,29,39.107709,-77.152072
32020,8,1,165,39.107709,-77.152072
32020,9,4,119,39.107709,-77.152072
32020,10,5,11,39.107709,-77.152072
32020,11,2,6,39.107709,-77.152072
32020,12,4,4,39.107709,-77.152072
32020,13,12,7,39.107709,-77.152072
32020,14,8,7,39.107709,-77.152072
32020,15,40,3,39.107709,-77.152072
32020,16,53,4,39.107709,-77.152072
32020,17,168,5,39.107709,-77.152072
32020,18,49,6,39.107709,-77.152072
32020,19,12,3,39.107709,-77.152072
32020,20,2,3,39.107709,-77.152072
32020,21,4,5,39.107709,-77.152072
32021,0,3,1,38.982456,-77.091991
32021,6,8,28,38.982456,-77.091991
32021,7,37,144,38.982456,-77.091991
32021,8,121,177,38.982456,-77.091991
32021,9,55,89,38.982456,-77.091991
32021,10,48,46,38.982456,-77.091991
32021,11,74,47,38.982456,-77.091991
32021,12,104,59,38.982456,-77.091991
32021,13,68,64,38.982456,-77.091991
32021,14,62,54,38.982456,-77.091991
32021,15,87,68,38.982456,-77.091991
32021,16,108,126,38.982456,-77.091991
32021,17,241,133,38.982456,-77.091991
32021,18,155,80,38.982456,-77.091991
32021,19,82,52,38.982456,-77.091991
32021,20,52,28,38.982456,-77.091991
32021,21,28,16,38.982456,-77.091991
32021,22,6,5,38.982456,-77.091991
32021,23,6,5,38.982456,-77.091991
32022,5,6,NA,39.000578,-77.00149
32022,6,52,NA,39.000578,-77.00149
32022,7,171,3,39.000578,-77.00149
32022,8,7,1,39.000578,-77.00149
32022,9,8,2,39.000578,-77.00149
32022,10,9,3,39.000578,-77.00149
32022,11,13,7,39.000578,-77.00149
32022,12,13,5,39.000578,-77.00149
32022,13,7,10,39.000578,-77.00149
32022,14,9,5,39.000578,-77.00149
32022,15,5,8,39.000578,-77.00149
32022,16,9,11,39.000578,-77.00149
32022,17,7,23,39.000578,-77.00149
32022,18,6,53,39.000578,-77.00149
32022,19,13,33,39.000578,-77.00149
32022,20,21,16,39.000578,-77.00149
32022,21,6,5,39.000578,-77.00149
32023,6,2,2,39.095661,-77.159048
32023,7,7,35,39.095661,-77.159048
32023,8,14,28,39.095661,-77.159048
32023,9,17,25,39.095661,-77.159048
32023,10,14,69,39.095661,-77.159048
32023,11,35,40,39.095661,-77.159048
32023,12,50,39,39.095661,-77.159048
32023,13,32,33,39.095661,-77.159048
32023,14,56,17,39.095661,-77.159048
32023,15,35,24,39.095661,-77.159048
32023,16,36,21,39.095661,-77.159048
32023,17,11,96,39.095661,-77.159048
32023,18,16,43,39.095661,-77.159048
32023,19,9,7,39.095661,-77.159048
32023,20,50,3,39.095661,-77.159048
32023,21,42,NA,39.095661,-77.159048
32023,22,3,1,39.095661,-77.159048
32024,0,8,8,38.989724,-77.023854
32024,1,14,5,38.989724,-77.023854
32024,2,7,1,38.989724,-77.023854
32024,3,2,1,38.989724,-77.023854
32024,4,1,1,38.989724,-77.023854
32024,5,19,NA,38.989724,-77.023854
32024,6,82,2,38.989724,-77.023854
32024,7,155,11,38.989724,-77.023854
32024,8,449,22,38.989724,-77.023854
32024,9,292,22,38.989724,-77.023854
32024,10,60,30,38.989724,-77.023854
32024,11,40,29,38.989724,-77.023854
32024,12,50,46,38.989724,-77.023854
32024,13,60,47,38.989724,-77.023854
32024,14,72,51,38.989724,-77.023854
32024,15,99,118,38.989724,-77.023854
32024,16,61,77,38.989724,-77.023854
32024,17,67,198,38.989724,-77.023854
32024,18,73,437,38.989724,-77.023854
32024,19,54,148,38.989724,-77.023854
32024,20,28,83,38.989724,-77.023854
32024,21,31,51,38.989724,-77.023854
32024,22,25,24,38.989724,-77.023854
32024,23,16,23,38.989724,-77.023854
32025,0,4,2,38.975,-77.01121
32025,1,2,1,38.975,-77.01121
32025,5,14,37,38.975,-77.01121
32025,6,33,8,38.975,-77.01121
32025,7,198,22,38.975,-77.01121
32025,8,361,78,38.975,-77.01121
32025,9,84,72,38.975,-77.01121
32025,10,52,37,38.975,-77.01121
32025,11,60,62,38.975,-77.01121
32025,12,66,50,38.975,-77.01121
32025,13,100,61,38.975,-77.01121
32025,14,69,66,38.975,-77.01121
32025,15,81,66,38.975,-77.01121
32025,16,90,110,38.975,-77.01121
32025,17,146,154,38.975,-77.01121
32025,18,202,236,38.975,-77.01121
32025,19,146,176,38.975,-77.01121
32025,20,70,67,38.975,-77.01121
32025,21,80,38,38.975,-77.01121
32025,22,45,14,38.975,-77.01121
32025,23,19,14,38.975,-77.01121
32026,0,2,17,38.977933,-77.006472
32026,2,1,NA,38.977933,-77.006472
32026,4,10,1,38.977933,-77.006472
32026,5,141,NA,38.977933,-77.006472
32026,6,331,6,38.977933,-77.006472
32026,7,480,6,38.977933,-77.006472
32026,8,762,23,38.977933,-77.006472
32026,9,188,42,38.977933,-77.006472
32026,10,77,35,38.977933,-77.006472
32026,11,106,57,38.977933,-77.006472
32026,12,105,77,38.977933,-77.006472
32026,13,99,85,38.977933,-77.006472
32026,14,85,114,38.977933,-77.006472
32026,15,56,196,38.977933,-77.006472
32026,16,84,220,38.977933,-77.006472
32026,17,91,464,38.977933,-77.006472
32026,18,94,523,38.977933,-77.006472
32026,19,99,294,38.977933,-77.006472
32026,20,42,165,38.977933,-77.006472
32026,21,26,105,38.977933,-77.006472
32026,22,12,77,38.977933,-77.006472
32026,23,14,51,38.977933,-77.006472
32027,0,6,12,38.992375,-77.100104
32027,1,1,4,38.992375,-77.100104
32027,2,2,5,38.992375,-77.100104
32027,5,4,1,38.992375,-77.100104
32027,6,43,2,38.992375,-77.100104
32027,7,99,37,38.992375,-77.100104
32027,8,70,58,38.992375,-77.100104
32027,9,110,103,38.992375,-77.100104
32027,10,43,147,38.992375,-77.100104
32027,11,54,34,38.992375,-77.100104
32027,12,65,48,38.992375,-77.100104
32027,13,113,111,38.992375,-77.100104
32027,14,62,59,38.992375,-77.100104
32027,15,52,63,38.992375,-77.100104
32027,16,60,77,38.992375,-77.100104
32027,17,107,185,38.992375,-77.100104
32027,18,113,133,38.992375,-77.100104
32027,19,63,93,38.992375,-77.100104
32027,20,48,59,38.992375,-77.100104
32027,21,21,45,38.992375,-77.100104
32027,22,9,42,38.992375,-77.100104
32027,23,20,35,38.992375,-77.100104
32028,0,1,11,38.990639,-77.100239
32028,1,1,1,38.990639,-77.100239
32028,5,4,1,38.990639,-77.100239
32028,6,12,7,38.990639,-77.100239
32028,7,20,20,38.990639,-77.100239
32028,8,78,10,38.990639,-77.100239
32028,9,149,62,38.990639,-77.100239
32028,10,41,19,38.990639,-77.100239
32028,11,31,25,38.990639,-77.100239
32028,12,42,35,38.990639,-77.100239
32028,13,27,23,38.990639,-77.100239
32028,14,29,17,38.990639,-77.100239
32028,15,47,16,38.990639,-77.100239
32028,16,52,22,38.990639,-77.100239
32028,17,80,83,38.990639,-77.100239
32028,18,51,62,38.990639,-77.100239
32028,19,48,94,38.990639,-77.100239
32028,20,84,51,38.990639,-77.100239
32028,21,17,34,38.990639,-77.100239
32028,22,5,11,38.990639,-77.100239
32028,23,6,9,38.990639,-77.100239
32029,2,1,3,38.977093,-77.094589
32029,4,2,NA,38.977093,-77.094589
32029,5,2,NA,38.977093,-77.094589
32029,6,38,1,38.977093,-77.094589
32029,7,106,52,38.977093,-77.094589
32029,8,280,7,38.977093,-77.094589
32029,9,183,23,38.977093,-77.094589
32029,10,90,29,38.977093,-77.094589
32029,11,176,24,38.977093,-77.094589
32029,12,75,36,38.977093,-77.094589
32029,13,62,43,38.977093,-77.094589
32029,14,40,50,38.977093,-77.094589
32029,15,44,70,38.977093,-77.094589
32029,16,38,130,38.977093,-77.094589
32029,17,104,123,38.977093,-77.094589
32029,18,75,165,38.977093,-77.094589
32029,19,43,212,38.977093,-77.094589
32029,20,26,74,38.977093,-77.094589
32029,21,16,50,38.977093,-77.094589
32029,22,9,32,38.977093,-77.094589
32029,23,2,46,38.977093,-77.094589
32030,8,1,NA,39.102099,-77.200322
32030,9,2,NA,39.102099,-77.200322
32030,10,1,NA,39.102099,-77.200322
32030,12,7,6,39.102099,-77.200322
32030,13,1,2,39.102099,-77.200322
32030,14,1,NA,39.102099,-77.200322
32030,16,1,1,39.102099,-77.200322
32030,17,1,3,39.102099,-77.200322
32030,18,1,NA,39.102099,-77.200322
32030,22,1,2,39.102099,-77.200322
32031,8,1,14,39.094103,-77.132954
32031,9,3,2,39.094103,-77.132954
32031,10,7,1,39.094103,-77.132954
32031,11,4,6,39.094103,-77.132954
32031,12,4,6,39.094103,-77.132954
32031,13,6,2,39.094103,-77.132954
32031,14,3,6,39.094103,-77.132954
32031,15,10,11,39.094103,-77.132954
32031,16,11,7,39.094103,-77.132954
32031,17,14,11,39.094103,-77.132954
32031,18,2,10,39.094103,-77.132954
32031,20,1,4,39.094103,-77.132954
32032,0,1,NA,39.076331,-77.141378
32032,5,12,NA,39.076331,-77.141378
32032,6,21,NA,39.076331,-77.141378
32032,7,8,NA,39.076331,-77.141378
32032,8,28,3,39.076331,-77.141378
32032,9,19,5,39.076331,-77.141378
32032,10,10,13,39.076331,-77.141378
32032,11,10,12,39.076331,-77.141378
32032,12,18,10,39.076331,-77.141378
32032,13,10,22,39.076331,-77.141378
32032,14,26,21,39.076331,-77.141378
32032,15,19,16,39.076331,-77.141378
32032,16,14,33,39.076331,-77.141378
32032,17,11,45,39.076331,-77.141378
32032,18,33,85,39.076331,-77.141378
32032,19,13,25,39.076331,-77.141378
32032,20,6,29,39.076331,-77.141378
32032,21,6,3,39.076331,-77.141378
32032,22,1,2,39.076331,-77.141378
32033,5,1,NA,39.102212,-77.177091
32033,6,17,NA,39.102212,-77.177091
32033,7,4,6,39.102212,-77.177091
32033,8,15,89,39.102212,-77.177091
32033,9,11,42,39.102212,-77.177091
32033,10,6,7,39.102212,-77.177091
32033,11,10,6,39.102212,-77.177091
32033,12,16,6,39.102212,-77.177091
32033,13,14,18,39.102212,-77.177091
32033,14,14,13,39.102212,-77.177091
32033,15,9,9,39.102212,-77.177091
32033,16,19,20,39.102212,-77.177091
32033,17,62,13,39.102212,-77.177091
32033,18,10,9,39.102212,-77.177091
32033,19,7,9,39.102212,-77.177091
32033,20,9,9,39.102212,-77.177091
32033,21,3,4,39.102212,-77.177091
32033,22,2,3,39.102212,-77.177091
32034,0,7,6,38.992679,-77.029457
32034,1,3,2,38.992679,-77.029457
32034,2,4,3,38.992679,-77.029457
32034,5,1,12,38.992679,-77.029457
32034,6,13,31,38.992679,-77.029457
32034,7,130,113,38.992679,-77.029457
32034,8,59,203,38.992679,-77.029457
32034,9,16,57,38.992679,-77.029457
32034,10,21,49,38.992679,-77.029457
32034,11,27,20,38.992679,-77.029457
32034,12,29,13,38.992679,-77.029457
32034,13,30,30,38.992679,-77.029457
32034,14,60,27,38.992679,-77.029457
32034,15,62,29,38.992679,-77.029457
32034,16,68,97,38.992679,-77.029457
32034,17,150,39,38.992679,-77.029457
32034,18,420,58,38.992679,-77.029457
32034,19,174,41,38.992679,-77.029457
32034,20,97,25,38.992679,-77.029457
32034,21,52,12,38.992679,-77.029457
32034,22,39,6,38.992679,-77.029457
32034,23,19,8,38.992679,-77.029457
32035,0,3,4,38.999388,-77.031555
32035,4,1,NA,38.999388,-77.031555
32035,5,4,9,38.999388,-77.031555
32035,6,6,9,38.999388,-77.031555
32035,7,41,39,38.999388,-77.031555
32035,8,76,121,38.999388,-77.031555
32035,9,25,17,38.999388,-77.031555
32035,10,25,14,38.999388,-77.031555
32035,11,36,24,38.999388,-77.031555
32035,12,53,35,38.999388,-77.031555
32035,13,39,30,38.999388,-77.031555
32035,14,26,20,38.999388,-77.031555
32035,15,30,29,38.999388,-77.031555
32035,16,128,27,38.999388,-77.031555
32035,17,49,23,38.999388,-77.031555
32035,18,39,19,38.999388,-77.031555
32035,19,28,32,38.999388,-77.031555
32035,20,8,25,38.999388,-77.031555
32035,21,6,12,38.999388,-77.031555
32035,22,2,4,38.999388,-77.031555
32036,0,137,16,38.997033,-77.025608
32036,1,19,12,38.997033,-77.025608
32036,2,6,2,38.997033,-77.025608
32036,3,2,3,38.997033,-77.025608
32036,6,12,38,38.997033,-77.025608
32036,7,21,138,38.997033,-77.025608
32036,8,36,92,38.997033,-77.025608
32036,9,36,54,38.997033,-77.025608
32036,10,40,48,38.997033,-77.025608
32036,11,57,92,38.997033,-77.025608
32036,12,76,107,38.997033,-77.025608
32036,13,70,92,38.997033,-77.025608
32036,14,66,67,38.997033,-77.025608
32036,15,84,83,38.997033,-77.025608
32036,16,122,90,38.997033,-77.025608
32036,17,216,81,38.997033,-77.025608
32036,18,160,130,38.997033,-77.025608
32036,19,86,84,38.997033,-77.025608
32036,20,99,117,38.997033,-77.025608
32036,21,84,72,38.997033,-77.025608
32036,22,25,22,38.997033,-77.025608
32036,23,20,4,38.997033,-77.025608
32037,0,1,1,39.114688,-77.171487
32037,1,1,NA,39.114688,-77.171487
32037,4,1,NA,39.114688,-77.171487
32037,5,5,6,39.114688,-77.171487
32037,6,8,2,39.114688,-77.171487
32037,7,48,1,39.114688,-77.171487
32037,8,32,44,39.114688,-77.171487
32037,9,23,31,39.114688,-77.171487
32037,10,26,30,39.114688,-77.171487
32037,11,25,21,39.114688,-77.171487
32037,12,45,46,39.114688,-77.171487
32037,13,31,37,39.114688,-77.171487
32037,14,25,37,39.114688,-77.171487
32037,15,25,30,39.114688,-77.171487
32037,16,31,36,39.114688,-77.171487
32037,17,29,106,39.114688,-77.171487
32037,18,45,50,39.114688,-77.171487
32037,19,21,39,39.114688,-77.171487
32037,20,21,15,39.114688,-77.171487
32037,21,2,13,39.114688,-77.171487
32037,22,3,4,39.114688,-77.171487
32037,23,7,6,39.114688,-77.171487
32038,0,3,10,39.110314,-77.182669
32038,1,3,6,39.110314,-77.182669
32038,2,4,5,39.110314,-77.182669
32038,3,2,2,39.110314,-77.182669
32038,4,1,3,39.110314,-77.182669
32038,5,3,1,39.110314,-77.182669
32038,6,2,134,39.110314,-77.182669
32038,7,11,11,39.110314,-77.182669
32038,8,105,102,39.110314,-77.182669
32038,9,41,70,39.110314,-77.182669
32038,10,9,60,39.110314,-77.182669
32038,11,16,40,39.110314,-77.182669
32038,12,51,21,39.110314,-77.182669
32038,13,38,24,39.110314,-77.182669
32038,14,76,23,39.110314,-77.182669
32038,15,48,22,39.110314,-77.182669
32038,16,58,19,39.110314,-77.182669
32038,17,147,8,39.110314,-77.182669
32038,18,205,78,39.110314,-77.182669
32038,19,128,55,39.110314,-77.182669
32038,20,68,16,39.110314,-77.182669
32038,21,21,10,39.110314,-77.182669
32038,22,17,10,39.110314,-77.182669
32038,23,9,16,39.110314,-77.182669
32039,0,10,12,38.999634,-77.109647
32039,1,10,7,38.999634,-77.109647
32039,2,1,4,38.999634,-77.109647
32039,3,4,NA,38.999634,-77.109647
32039,4,7,NA,38.999634,-77.109647
32039,5,2,NA,38.999634,-77.109647
32039,6,2,2,38.999634,-77.109647
32039,7,18,24,38.999634,-77.109647
32039,8,50,41,38.999634,-77.109647
32039,9,102,69,38.999634,-77.109647
32039,10,33,59,38.999634,-77.109647
32039,11,27,55,38.999634,-77.109647
32039,12,48,38,38.999634,-77.109647
32039,13,45,26,38.999634,-77.109647
32039,14,32,31,38.999634,-77.109647
32039,15,48,31,38.999634,-77.109647
32039,16,77,24,38.999634,-77.109647
32039,17,170,39,38.999634,-77.109647
32039,18,124,43,38.999634,-77.109647
32039,19,61,74,38.999634,-77.109647
32039,20,63,51,38.999634,-77.109647
32039,21,50,29,38.999634,-77.109647
32039,22,32,7,38.999634,-77.109647
32039,23,21,9,38.999634,-77.109647
32040,2,1,3,38.96115,-77.088659
32040,5,9,NA,38.96115,-77.088659
32040,6,20,38,38.96115,-77.088659
32040,7,35,107,38.96115,-77.088659
32040,8,60,63,38.96115,-77.088659
32040,9,74,49,38.96115,-77.088659
32040,10,58,32,38.96115,-77.088659
32040,11,77,38,38.96115,-77.088659
32040,12,98,77,38.96115,-77.088659
32040,13,95,89,38.96115,-77.088659
32040,14,66,64,38.96115,-77.088659
32040,15,118,80,38.96115,-77.088659
32040,16,105,95,38.96115,-77.088659
32040,17,87,111,38.96115,-77.088659
32040,18,95,179,38.96115,-77.088659
32040,19,74,113,38.96115,-77.088659
32040,20,50,75,38.96115,-77.088659
32040,21,28,41,38.96115,-77.088659
32040,22,12,21,38.96115,-77.088659
32040,23,2,6,38.96115,-77.088659
32041,8,38,61,39.103091,-77.196442
32041,9,15,63,39.103091,-77.196442
32041,10,12,5,39.103091,-77.196442
32041,11,11,3,39.103091,-77.196442
32041,12,21,12,39.103091,-77.196442
32041,13,16,12,39.103091,-77.196442
32041,14,9,5,39.103091,-77.196442
32041,15,9,10,39.103091,-77.196442
